number,value,params_atr_period,params_avoid_strong_trend,params_bb_dev,params_bb_period,params_reentry_cooldown_bars,params_rsi_exit,params_rsi_oversold,params_rsi_period,params_stop_loss_atr_mult,params_stop_loss_type,params_take_profit_atr_mult,params_take_profit_pct,params_take_profit_type,params_trend_long_period,params_use_invalidation,user_attrs_annualized_return,user_attrs_final_value,user_attrs_initial_capital,user_attrs_lost_trades,user_attrs_max_drawdown,user_attrs_pnl,user_attrs_pnl_pct,user_attrs_sharpe_ratio,user_attrs_strategy_params,user_attrs_total_return,user_attrs_total_trades,user_attrs_won_trades
260,-1.0,16.0,False,2.5,10.0,8.0,55.0,20.0,16.0,4.0,,2.5,,,220.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 220, 'avoid_strong_trend': False, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 2.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
261,-53.64343598099279,16.0,False,2.0,10.0,8.0,55.0,20.0,10.0,4.0,,2.5,,,270.0,True,4.355201802949459e-07,10011.8749700819,10000.0,0.0,0.1637705104793555,11.874970081900756,0.001187497008189986,-53.64343598099279,"{'trend_long_period': 270, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 2.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0011867924913037276,4.0,4.0
262,-1.0,16.0,False,2.5,10.0,4.0,55.0,20.0,16.0,4.0,,2.5,,,250.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 250, 'avoid_strong_trend': False, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 16, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 2.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
263,-1.0,16.0,True,2.5,10.0,8.0,55.0,20.0,16.0,4.0,,2.5,,,250.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 250, 'avoid_strong_trend': True, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 2.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
264,-1.0,16.0,True,2.5,10.0,8.0,55.0,20.0,16.0,4.0,,2.5,,,220.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 220, 'avoid_strong_trend': True, 'rsi_period': 16, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.5, 'use_invalidation': True, 'reentry_cooldown_bars': 8, 'atr_period': 16, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 2.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
265,-219.26281796400193,22.0,True,2.5,10.0,4.0,55.0,35.0,16.0,3.5,,2.5,,,220.0,False,5.813007558450924e-08,10001.58417002616,10000.0,0.0,0.0008902742277236636,1.5841700261607912,0.00015841700261609581,-219.26281796400193,"{'trend_long_period': 220, 'avoid_strong_trend': True, 'rsi_period': 16, 'rsi_oversold': 35, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.5, 'use_invalidation': False, 'reentry_cooldown_bars': 4, 'atr_period': 22, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 2.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.00015840445596778768,1.0,1.0
266,-1.0,28.0,True,2.25,30.0,1.0,60.0,20.0,14.0,3.5,,3.5,,,280.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 280, 'avoid_strong_trend': True, 'rsi_period': 14, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 1, 'atr_period': 28, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
267,-1.0,22.0,True,2.25,30.0,1.0,60.0,20.0,28.0,3.5,,3.5,,,300.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 1, 'atr_period': 22, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
268,-1.0,22.0,True,2.25,30.0,9.0,60.0,20.0,28.0,3.5,,3.5,,,300.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
269,-1.0,22.0,True,2.25,30.0,1.0,60.0,20.0,14.0,3.5,,5.0,,,300.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': True, 'rsi_period': 14, 'rsi_oversold': 20, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 1, 'atr_period': 22, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
270,-1.0,22.0,True,2.25,20.0,9.0,50.0,25.0,28.0,3.5,,5.0,,,300.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 300, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
271,-1.0,22.0,True,2.25,20.0,9.0,50.0,25.0,28.0,3.5,,5.0,,,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
272,-1.0,22.0,True,2.25,20.0,9.0,50.0,25.0,28.0,3.5,,5.0,,,290.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 28, 'rsi_oversold': 25, 'rsi_exit': 50, 'bb_period': 20, 'bb_dev': 2.25, 'use_invalidation': False, 'reentry_cooldown_bars': 9, 'atr_period': 22, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 5.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
273,-5.268356459698077,26.0,False,2.0,15.0,6.0,50.0,20.0,12.0,4.0,,4.0,,,180.0,True,3.0529971108188472e-06,10083.541196458023,10000.0,0.0,0.17640006617490003,83.54119645802348,0.00835411964580235,-5.268356459698077,"{'trend_long_period': 180, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 26, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.008319417126981359,5.0,5.0
274,-1.0,26.0,False,2.0,15.0,6.0,50.0,20.0,14.0,4.0,,4.0,,,110.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 14, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 26, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
275,-5.264011252199157,26.0,False,2.0,15.0,6.0,50.0,20.0,12.0,4.0,,4.0,,,260.0,True,2.9856452634343515e-06,10081.690695804768,10000.0,0.0,0.1764325118114797,81.69069580476753,0.008169069580476807,-5.264011252199157,"{'trend_long_period': 260, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 26, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.008135883342858608,4.0,4.0
276,-5.268356459698077,26.0,False,2.0,15.0,6.0,50.0,20.0,12.0,4.0,,4.0,,,110.0,True,3.0529971108188472e-06,10083.541196458023,10000.0,0.0,0.17640006617490003,83.54119645802348,0.00835411964580235,-5.268356459698077,"{'trend_long_period': 110, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 26, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.008319417126981359,5.0,5.0
277,-4.897589718113414,18.0,False,2.0,15.0,0.0,50.0,20.0,12.0,4.0,,4.0,,,260.0,True,3.1686811533703727e-06,10086.720423143934,10000.0,0.0,0.17642117840635113,86.72042314393366,0.008672042314393336,-4.897589718113414,"{'trend_long_period': 260, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 0, 'atr_period': 18, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.008634656142934266,4.0,4.0
278,-5.264011252199157,26.0,False,2.0,15.0,6.0,50.0,20.0,12.0,4.0,,4.0,,,260.0,True,2.9856452634343515e-06,10081.690695804768,10000.0,0.0,0.1764325118114797,81.69069580476753,0.008169069580476807,-5.264011252199157,"{'trend_long_period': 260, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 26, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.008135883342858608,4.0,4.0
279,-4.897589718113414,18.0,False,2.0,15.0,6.0,50.0,20.0,12.0,4.0,,4.0,,,260.0,True,3.1686811533703727e-06,10086.720423143934,10000.0,0.0,0.17642117840635113,86.72042314393366,0.008672042314393336,-4.897589718113414,"{'trend_long_period': 260, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 18, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.008634656142934266,4.0,4.0
280,-5.264011252199157,26.0,False,2.0,15.0,6.0,50.0,20.0,12.0,4.0,,4.0,,,260.0,True,2.9856452634343515e-06,10081.690695804768,10000.0,0.0,0.1764325118114797,81.69069580476753,0.008169069580476807,-5.264011252199157,"{'trend_long_period': 260, 'avoid_strong_trend': False, 'rsi_period': 12, 'rsi_oversold': 20, 'rsi_exit': 50, 'bb_period': 15, 'bb_dev': 2.0, 'use_invalidation': True, 'reentry_cooldown_bars': 6, 'atr_period': 26, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 4.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.008135883342858608,4.0,4.0
281,-4.776879635303928,10.0,False,1.5,30.0,0.0,60.0,25.0,10.0,3.0,,4.5,,,130.0,False,1.5777851753676266e-06,10043.087205612803,10000.0,9.0,0.8722632891848914,43.08720561280279,0.004308720561280177,-4.776879635303928,"{'trend_long_period': 130, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.004299464602876783,18.0,9.0
282,-9.483065891539342,10.0,False,1.5,30.0,0.0,60.0,25.0,14.0,3.0,,4.5,,,240.0,False,2.3601731196526045e-06,10064.521980752606,10000.0,0.0,0.17649757220543139,64.5219807526064,0.00645219807526054,-9.483065891539342,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.006431471751053347,6.0,6.0
283,-23.036955875406665,10.0,False,3.0,30.0,0.0,60.0,25.0,10.0,3.0,,4.5,,,280.0,False,-5.515720355311999e-07,9984.980951927673,10000.0,2.0,0.31034284666761025,-15.019048072326768,-0.001501904807232668,-23.036955875406665,"{'trend_long_period': 280, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",-0.0015030337968225196,4.0,2.0
284,-4.83238483464738,10.0,False,1.5,30.0,0.0,60.0,25.0,10.0,3.0,,4.5,,,240.0,False,1.8313305653546124e-06,10050.028484549866,10000.0,8.0,0.8716607770839389,50.028484549866334,0.005002848454986664,-4.83238483464738,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.004990375790591319,19.0,11.0
285,-4.83238483464738,10.0,False,1.5,30.0,0.0,60.0,25.0,10.0,3.0,,4.5,,,240.0,False,1.8313305653546124e-06,10050.028484549866,10000.0,8.0,0.8716607770839389,50.028484549866334,0.005002848454986664,-4.83238483464738,"{'trend_long_period': 240, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.004990375790591319,19.0,11.0
286,-4.776879635303928,10.0,False,1.5,30.0,0.0,60.0,25.0,10.0,3.0,,4.5,,,130.0,False,1.5777851753676266e-06,10043.087205612803,10000.0,9.0,0.8722632891848914,43.08720561280279,0.004308720561280177,-4.776879635303928,"{'trend_long_period': 130, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.004299464602876783,18.0,9.0
287,-4.776879635303928,10.0,False,1.5,30.0,0.0,60.0,25.0,10.0,3.0,,4.5,,,130.0,False,1.5777851753676266e-06,10043.087205612803,10000.0,9.0,0.8722632891848914,43.08720561280279,0.004308720561280177,-4.776879635303928,"{'trend_long_period': 130, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.004299464602876783,18.0,9.0
288,-4.776879635303928,10.0,False,1.5,30.0,0.0,60.0,25.0,10.0,3.0,,4.5,,,130.0,False,1.5777851753676266e-06,10043.087205612803,10000.0,9.0,0.8722632891848914,43.08720561280279,0.004308720561280177,-4.776879635303928,"{'trend_long_period': 130, 'avoid_strong_trend': False, 'rsi_period': 10, 'rsi_oversold': 25, 'rsi_exit': 60, 'bb_period': 30, 'bb_dev': 1.5, 'use_invalidation': False, 'reentry_cooldown_bars': 0, 'atr_period': 10, 'stop_loss_atr_mult': 3.0, 'take_profit_atr_mult': 4.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.004299464602876783,18.0,9.0
289,-265.6233337614656,28.0,True,2.75,20.0,10.0,45.0,25.0,14.0,2.5,,3.0,,,290.0,False,4.799708129783009e-08,10001.308006001893,10000.0,0.0,0.00973426536613437,1.3080060018928634,0.00013080060018921813,-265.6233337614656,"{'trend_long_period': 290, 'avoid_strong_trend': True, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 20, 'bb_dev': 2.75, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.000130792046536587,1.0,1.0
290,-1.0,30.0,True,3.0,20.0,2.0,45.0,25.0,14.0,4.0,,3.0,,,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 20, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 2, 'atr_period': 30, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
291,-1.0,28.0,True,3.0,20.0,10.0,45.0,25.0,14.0,2.5,,3.0,,,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 20, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
292,-1.0,28.0,True,3.0,20.0,10.0,45.0,25.0,14.0,2.5,,3.0,,,210.0,False,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 210, 'avoid_strong_trend': True, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 20, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
293,,28.0,True,3.0,20.0,10.0,45.0,25.0,14.0,2.5,,3.0,,,270.0,False,,,,,,,,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 14, 'rsi_oversold': 25, 'rsi_exit': 45, 'bb_period': 20, 'bb_dev': 3.0, 'use_invalidation': False, 'reentry_cooldown_bars': 10, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",,0.0,
294,-1.0,28.0,True,3.0,25.0,10.0,45.0,20.0,26.0,2.5,,3.5,,,270.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
295,-1.0,28.0,True,3.0,25.0,9.0,45.0,20.0,26.0,2.5,,3.0,,,270.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 9, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
296,,28.0,True,3.0,25.0,10.0,45.0,20.0,26.0,2.5,,3.0,,,250.0,True,0.0,10000.0,,0.0,0.0,,,,"{'trend_long_period': 250, 'avoid_strong_trend': True, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 28, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
297,,14.0,True,3.0,25.0,10.0,45.0,20.0,26.0,2.5,,3.0,,,270.0,True,,,,,,,,,"{'trend_long_period': 270, 'avoid_strong_trend': True, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 45, 'bb_period': 25, 'bb_dev': 3.0, 'use_invalidation': True, 'reentry_cooldown_bars': 10, 'atr_period': 14, 'stop_loss_atr_mult': 2.5, 'take_profit_atr_mult': 3.0, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",,,
298,,14.0,True,2.75,10.0,5.0,55.0,20.0,26.0,4.0,,3.5,,,250.0,True,,,,,,,,,"{'trend_long_period': 250, 'avoid_strong_trend': True, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 5, 'atr_period': 14, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",,,
299,,18.0,False,2.75,10.0,4.0,55.0,20.0,26.0,4.0,,3.5,,,270.0,True,,,,0.0,0.0,,,,"{'trend_long_period': 270, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 18, 'stop_loss_atr_mult': 4.0, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",,0.0,0.0
300,,,False,,,,,,,,,,,,250.0,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,
302,-1.0,14.0,False,2.75,10.0,4.0,55.0,20.0,26.0,3.5,,3.5,,,120.0,True,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,,"{'trend_long_period': 120, 'avoid_strong_trend': False, 'rsi_period': 26, 'rsi_oversold': 20, 'rsi_exit': 55, 'bb_period': 10, 'bb_dev': 2.75, 'use_invalidation': True, 'reentry_cooldown_bars': 4, 'atr_period': 14, 'stop_loss_atr_mult': 3.5, 'take_profit_atr_mult': 3.5, 'use_stop_loss': True, 'stop_loss_type': 'atr', 'use_take_profit': True, 'take_profit_type': 'atr'}",0.0,0.0,0.0
